EAN,Produto_Original,Status,Preço_De_Tabela,Preço_Pix,Preço_Cartão,Farmácia
7.89891E+12,Tiorfan 10mg 18 sachês com 1g de granulado,Disponível,61.49,52.57,55.34,Vera Cruz
7.89492E+12,Propranolol 40mg 30 comprimidos,Disponível,17.28,13.79,14.52,Vera Cruz
7.89623E+12,Suplemento Vitamínico Vitergan Zinco PL 30 comprimidos revestidos,Disponível,127.3,99.17,52.2,Vera Cruz
7.89666E+12,Dorilax DT 12 Comprimidos,Disponível,15.65,13.53,14.24,Vera Cruz
7.89132E+12,Regulador Intestinal 20 Bí 30 Cápsulas com 335mg,Disponível,243.9,231.71,81.3,Vera Cruz
7.89309E+12,Previgrip Weleda 50ml,Disponível,103.5,91.45,96.26,Vera Cruz
7.8976E+12,Puran T4 75mcg 30 comprimidos,Disponível,22.26,15.44,16.25,Vera Cruz
7.89664E+12,Reuquinol 400mg 30 comprimidos revestidos,Disponível,120.05,101.5,53.42,Vera Cruz
7.89603E+12,Glyxambi 10mg/ 5mg 30 Comprimidos Revestidos,Disponível,500.5,475.48,166.83,Vera Cruz
7.89633E+12,Pomada Calotrat Plantar 200mg/g Kley Hertz 20g,Disponível,34.9,28.84,30.36,Vera Cruz
7.89664E+12,Dexilant 30mg Takeda 60 cápsulas de liberação retardada,Disponível,259.52,219.42,76.99,Vera Cruz
7.89106E+12,Daonil 5mg 30 comprimidos,Disponível,25.59,19.21,20.22,Vera Cruz
7.89172E+12,Euthyrox 150mcg 50 comprimidos,Disponível,60.5,44.26,46.59,Vera Cruz
7.89664E+12,Miosan CAF 5mg + 30mg 15 comprimidos revestidos,Disponível,31.66,25.56,26.91,Vera Cruz
7.89746E+12,Transamin 250mg 12 comprimidos,Disponível,86.39,67.3,70.84,Vera Cruz
7.89732E+12,Lisador 24 comprimidos,Esgotado,67.48,64.11,67.48,Vera Cruz
7.89609E+12,"Descongestionante Nasal Salsep 0,9% Spray 50ml",Esgotado,26.6,22.74,23.94,Vera Cruz
7.89609E+12,Doril Enxaqueca 18 comprimidos revestidos,Esgotado,41.99,35.1,36.95,Vera Cruz
7.89626E+12,Vibral 30mg/ml Gotas 10ml,Disponível,25.63,22.4,23.58,Vera Cruz
7.89804E+12,Belpele 3mg/g Gel 30g,Disponível,128.54,109.91,57.85,Vera Cruz
7.89666E+12,Zior 250mg 14 comprimidos,Disponível,83.87,67.73,71.29,Vera Cruz
7.89105E+12,Nordette 150mcg / 30mcg 21 comprimidos revestidos,Disponível,13.76,10.46,11.01,Vera Cruz
7.89609E+12,Ebatz 4mg 30 comprimidos revestidos,Disponível,170.16,126.08,66.36,Vera Cruz
7.89492E+12,Bramicar 80mg 30 comprimidos,Disponível,99.56,76.61,80.64,Vera Cruz
7.89734E+12,Meticorten 5mg 20 comprimidos,Disponível,26.2,21.65,22.79,Vera Cruz
7.89609E+12,Stanglit 15mg 60 comprimidos,Disponível,146.43,102.94,54.18,Vera Cruz
7.89623E+12,Monaless 600mg 60 cápsulas gelatinosas moles,Esgotado,163.93,119.92,63.12,Vera Cruz
7.89671E+12,Fluxon 25mg 30 comprimidos,Disponível,14.18,13.47,14.18,Vera Cruz
7.89607E+12,Fenergan 50mg/2ml Solução Injetável 25 ampolas com 2ml cada,Esgotado,122.1,99.76,52.51,Vera Cruz
7.89666E+12,Xarope Leucogen Sabor Caramelo 120ml,Disponível,118.12,95.38,50.2,Vera Cruz
7.89609E+12,"Cardilol 3,125mg 30 comprimidos",Disponível,50.03,38.02,40.02,Vera Cruz
7.89804E+12,"Solução Nasal Spray Maresis Ar 0,9% 100ml",Disponível,64.12,56.65,59.63,Vera Cruz
7.89666E+12,Mirtax 10mg 15 comprimidos revestidos,Disponível,18.83,16.1,16.95,Vera Cruz
7.896E+12,Folifolin 5mg EMS 30 comprimidos,Disponível,19.96,14.22,14.97,Vera Cruz
7.89611E+12,"Tantin 0,060mg + 0,015mg 84 comprimidos revestidos",Disponível,90.64,70.6,74.32,Vera Cruz
7.89104E+12,Pastilhas para Garganta Strepsils Sabor Mel e Limão 16 pastilhas,Disponível,31.99,25.83,27.19,Vera Cruz
7.89803E+12,Procoralan 5mg 56 comprimidos revestidos,Disponível,192.9,155.77,54.66,Vera Cruz
7.89611E+12,Ibupril 400mg 10 comprimidos,Disponível,26.82,8.41,8.85,Vera Cruz
7.89609E+12,Doril 6 comprimidos,Disponível,13.59,11.11,11.69,Vera Cruz
7.89626E+12,"Exforge HCT 160mg + 12,5mg + 5mg 28 comprimidos revestidos",Disponível,202.06,191.96,67.35,Vera Cruz
7.89611E+12,Óleo de Prímula 500mg Bionatus 45 Cápsulas,Esgotado,59.9,39.83,41.93,Vera Cruz
7.89601E+12,Andriodermol 50ml,Disponível,26.32,21.76,22.9,Vera Cruz
7.89111E+12,Aspirina 500mg 10 comprimidos,Disponível,12,10.83,11.4,Vera Cruz
7.89603E+12,Micardis 40mg 30 comprimidos,Esgotado,242.09,229.99,80.7,Vera Cruz
7.89813E+12,Laxante L-Enema 130ml,Esgotado,0,18.51,0,Vera Cruz
7.89732E+12,Solução Oftálmica Pilocarpina 2% 10ml,Esgotado,45.45,35.41,37.27,Vera Cruz
7.89621E+12,Symbicort Spray 6/100 mcg 60 doses de pó de uso inalatório,Esgotado,207.6,197.22,69.2,Vera Cruz
7.896E+12,Solução Nasal Naridrin Pediátrico 15ml,Disponível,23.13,13.84,14.57,Vera Cruz
7.89666E+12,Tormiv SL 10mg Sabor Limão 10 comprimidos sublinguais,Disponível,36.34,30.38,31.98,Vera Cruz
7.89603E+12,Micardis Anlo 80mg + 5mg 30 comprimidos,Disponível,169.72,135.43,71.28,Vera Cruz
7.89111E+12,"Neovlar 0,25mg + 0,05mg 21 drágeas",Disponível,9.76,6.95,7.32,Vera Cruz
7.89611E+12,Otiblock Spray 45ml,Esgotado,105.9,100.61,52.95,Vera Cruz
7.89858E+12,"Belara 2mg + 0,03mg 21 comprimidos revestidos",Disponível,68.01,51.04,53.73,Vera Cruz
7.89652E+12,Spray Ciflogex Sabor Menta 30ml,Disponível,32.18,18.34,19.31,Vera Cruz
7.89804E+12,"Ginesse 0,075mg + 0,02mg 63 comprimidos",Disponível,90.33,66.07,69.55,Vera Cruz
7.89666E+12,"Candicort 20mg + 0,64mg Creme Dermatológica 30g",Disponível,46.35,40.51,42.64,Vera Cruz
7.89114E+12,Alivium Infantil 50mg/ml Sabor Tutti Frutti 30ml,Disponível,52.99,45.31,47.69,Vera Cruz
7.89603E+12,Glyxambi 25mg + 5mg 30 comprimidos revestidos,Disponível,500.5,475.48,166.83,Vera Cruz
7.89611E+12,Novanlo 5mg 90 comprimidos,Disponível,302.21,229.68,80.59,Vera Cruz
7.89603E+12,Descongestionante Penetro 45ml,Disponível,35.28,30.5,32.1,Vera Cruz
7.89601E+12,Uniprazol 20mg 56 cápsulas,Esgotado,46.55,44.22,46.55,Vera Cruz
7.89132E+12,Perivasc 450mg + 50mg 30 comprimidos revestidos,Disponível,78.6,60.49,63.67,Vera Cruz
7.89492E+12,Rusovas 10mg 60 comprimidos revestidos,Disponível,121.59,115.51,60.8,Vera Cruz
7.89626E+12,Diovan Amlo Fix 160mg + 10mg 28 comprimidos revestidos,Esgotado,208.15,197.74,69.38,Vera Cruz
7.89803E+12,"Acertanlo 3,5mg + 2,5mg 30 comprimidos",Disponível,65.61,62.33,65.61,Vera Cruz
5.00046E+12,Edistride 10mg 30 comprimidos,Disponível,236.94,225.09,78.98,Vera Cruz
7.89603E+12,Berotec 100mcg/ml 200 doses 10ml,Disponível,35.13,29.71,31.27,Vera Cruz
7.89609E+12,Lavagem Nasal Rinosoro Alto Volume 30 sachês,Disponível,79.72,58.31,61.38,Vera Cruz
7.89623E+12,Salonpas Gel 20g,Esgotado,20.77,16.58,17.45,Vera Cruz
7.89106E+12,Anador 500mg/ml Gotas 20ml,Esgotado,28.37,26.95,28.37,Vera Cruz
7.89609E+12,Apracur Duo 20 comprimidos,Esgotado,25.21,22.28,23.45,Vera Cruz
7.89666E+12,Bravan 320mg 30 comprimidos revestidos,Disponível,63.81,60.62,63.81,Vera Cruz
7.89609E+12,"Iumi ES 3mg + 0,02mg 30 comprimidos revestidos",Disponível,77.87,62.67,65.97,Vera Cruz
7.89803E+12,"Triplixam 10mg + 2,5mg + 10mg 30 comprimidos revestidos",Disponível,143.03,135.88,71.52,Vera Cruz
7.89666E+12,Decadron 4mg 10 comprimidos,Disponível,26.03,21.76,22.91,Vera Cruz
7.89609E+12,Atrofem 400mg 2 cápsulas,Esgotado,7.03,5.95,6.26,Vera Cruz
7.89602E+12,Sal de Frutas Eno Guaraná 2 envelopes com 5g,Disponível,4.98,3.88,4.08,Vera Cruz
7.89664E+12,Kaloba 825mg/ml Gotas 20ml,Disponível,105.13,85.89,90.41,Vera Cruz
7.89626E+12,Analgésico CataflamPRO Emugel 150g,Esgotado,89.68,70.71,74.43,Vera Cruz
7.89804E+12,Complexo Homeopático Almeida Prado N 28 60 Comprimidos,Disponível,28.9,27.46,28.9,Vera Cruz
7.89795E+12,Lactolínea 667mg/ml Sabor Salada de Frutas 120ml,Esgotado,23.99,18.91,19.91,Vera Cruz
7.89132E+12,"Ártico 1,5g + 1,2g 30 sachês com 5g de pó para solução oral",Disponível,259.3,189.68,66.55,Vera Cruz
7.89106E+12,Antialérgico Allegra 180mg 10 comprimidos revestidos,Disponível,89.9,72.6,76.42,Vera Cruz
7.89734E+12,Cerazette 75mcg 84 comprimidos revestidos,Disponível,148.36,94.43,99.4,Vera Cruz
7.89824E+12,Motix FQM 50 Comprimidos,Esgotado,107.9,95.33,50.18,Vera Cruz
7.89106E+12,Analgésico Novalgina 500mg 30 comprimidos,Disponível,46.94,41.47,43.65,Vera Cruz
7.89609E+12,AAS Protect 100mg 30 comprimidos revestidos de liberação entérica,Disponível,23.27,20.12,21.18,Vera Cruz
7.89492E+12,"DEFLAIMMUN - 7,5mg, 20 comprimidos",Disponível,67.28,54.33,57.19,Vera Cruz
7.89611E+12,Dozoito 25mg 30 comprimidos,Disponível,36.78,20.26,21.33,Vera Cruz
7.89602E+12,Eliquis 5mg 60 comprimidos revestidos,Esgotado,401.32,381.25,133.77,Vera Cruz
7.89666E+12,Pant Sec 50mg/ml Refil 50ml,Disponível,63.96,60.76,63.96,Vera Cruz
7.896E+12,Linadib 5mg 30 comprimidos revestidos,Disponível,142.5,135.38,71.25,Vera Cruz
7.89611E+12,Nebilet 5mg 60 comprimidos,Disponível,248.17,235.76,82.72,Vera Cruz
7.89626E+12,Duspatalin 200mg 30 cápsulas gelatinosas duras de liberação prolongada,Esgotado,214.8,204.06,71.6,Vera Cruz
7.89106E+12,Antialérgico Allegra D 60mg + 120mg 10 comprimidos revestidos de camada dupla,Disponível,72.95,58.91,62.01,Vera Cruz
7.89586E+12,Benestare 625mg 30 comprimidos revestidos,Disponível,71.93,62.87,66.18,Vera Cruz
7.89666E+12,Artrosil 320mg 20 cápsulas duras de liberação prolongada,Disponível,64.46,53.28,56.08,Vera Cruz
7.89132E+12,Proflam 100mg 12 comprimidos,Disponível,81.26,64.08,67.45,Vera Cruz
7.89609E+12,"Libiam 2,5mg 28 comprimidos",Disponível,100.64,76.48,80.51,Vera Cruz
7.89609E+12,Quenzor 100mg 30 cápsulas duras de liberação prolongada,Esgotado,72.25,68.64,72.25,Vera Cruz
7.89618E+12,Corus 50mg 30 comprimidos revestidos,Esgotado,15.12,4.6,4.84,Vera Cruz
7.89609E+12,Sumax 100mg 6 comprimidos revestidos,Disponível,119.36,98.65,51.92,Vera Cruz
7.896E+12,Vitafer 109mg 50 comprimidos revestidos,Disponível,16.88,16.04,16.88,Vera Cruz
7.89895E+12,Androgel 50mg 30 envelopes com 5g de gel de uso dermatológico,Disponível,343.94,287.54,100.89,Vera Cruz
7.89611E+12,Digestil 4mg/ml Sabor Menta 20ml,Esgotado,21.8,20.71,21.8,Vera Cruz
7.89611E+12,Lipless 100mg 60 comprimidos,Esgotado,185.52,176.24,61.84,Vera Cruz
7.89623E+12,Adesivos Salonpas Pequeno 10un,Disponível,11.17,9.23,9.72,Vera Cruz
7.89633E+12,Proctocaps 20 cápsulas,Esgotado,34.09,28.5,30,Vera Cruz
7.89609E+12,"Iumi 3mg + 0,02mg 72 comprimidos revestidos",Disponível,184.68,121.06,63.72,Vera Cruz
7.89669E+12,Suplemento Vitamínico Imunoglucan DS 30 Cápsulas,Disponível,110.9,97.98,51.57,Vera Cruz
7.89609E+12,"Libiam 1,25mg 28 comprimidos revestidos",Disponível,69.72,54.31,57.17,Vera Cruz
7.89638E+12,"Insulina Humalog 300UI Refil para Caneta Eli Lilly, 2un com 3ml de solução de uso subcutâneo",Disponível,138.52,111.85,58.87,Vera Cruz
7.89671E+12,Neolefrin Dia Neo Química 20 comprimidos,Disponível,19.97,12.33,12.98,Vera Cruz
7.89602E+12,Ginkgo Biloba Catarinense 80mg 30 comprimidos,Disponível,26.9,22.23,23.4,Vera Cruz
7.89666E+12,Bravan Duo 160mg/10mg 30 comprimidos,Disponível,70.68,55.06,57.96,Vera Cruz
7.89609E+12,Neosaldina Dip 1g 20 comprimidos,Disponível,39.98,29.24,30.78,Vera Cruz
7.89609E+12,Buclina 25mg 30 comprimidos,Disponível,21.15,18.49,19.46,Vera Cruz
7.89713E+12,Vitacid XT 1mg/g Creme 25g,Disponível,80.71,60.57,63.76,Vera Cruz
7.89891E+12,Óleo de Girassol Skinage 200ml,Disponível,41.1,35.53,37.4,Vera Cruz
7.89804E+12,Fledoid 500 Pomada 40g,Disponível,36.6,29.91,31.48,Vera Cruz
7.89172E+12,Glifage XR 1g 30 comprimidos de liberação prolongada,Disponível,57.5,43.7,46,Vera Cruz
7.89602E+12,Naldecon Pack 2 comprimidos Noite e 4 comprimidos Dia,Disponível,19.9,16.25,17.11,Vera Cruz
7.89666E+12,"Biofenac 11,6mg/g Gel 30g",Disponível,20.62,17.63,18.56,Vera Cruz
7.89603E+12,Solução Antisséptica Malvatricin Spray 50ml,Esgotado,54.1,44.72,47.07,Vera Cruz
7.89785E+12,Divelol 25mg 60 comprimidos,Disponível,77.69,53.14,55.94,Vera Cruz
7.89345E+12,Probiótico Culturelle Saúde Digestiva 10 Cápsulas,Disponível,90.9,86.36,90.9,Vera Cruz
7.89602E+12,Elixir Paregórico 30ml,Disponível,28.01,16.5,17.37,Vera Cruz
7.89664E+12,Tebonin 80mg 30 comprimidos,Disponível,201.22,191.16,67.07,Vera Cruz
7.89804E+12,"Ginesse 0,075mg + 0,02mg 21 comprimidos revestidos",Disponível,42.16,31.64,33.31,Vera Cruz
7.89667E+12,Clenil HFA Spray 50mcg 200 doses 10ml,Disponível,49.99,32.77,34.49,Vera Cruz
7.89609E+12,Pastilhas Vick Drops Sabor Artificial de Mentol 10g,Esgotado,4.9,4.28,4.51,Vera Cruz
7.89623E+12,"Vecasten 26,7mg 30 comprimidos",Disponível,149.63,110.87,58.36,Vera Cruz
7.89671E+12,"Neodia 1,5mg Neo Química 1 comprimido",Esgotado,26.39,3.76,3.96,Vera Cruz
7.89652E+12,Pastilha Ciflogex Sabor Menta e Limão 12un,Disponível,22.63,18.28,19.24,Vera Cruz
7.89492E+12,Enavo ODT 4mg 10 comprimidos EMS,Disponível,32.32,24.87,26.18,Vera Cruz
7.89609E+12,Escabin Pro 4% Emulsão Capilar 100ml,Disponível,42.9,37.91,39.9,Vera Cruz
7.89492E+12,Sucrafilm 1g 30 comprimidos mastigáveis,Disponível,77.13,63.01,66.33,Vera Cruz
7.89609E+12,Gel Nenê Dent N 10g,Disponível,27.18,25.82,27.18,Vera Cruz
7.89111E+12,Aspirina C 2 Sabor Limão comprimidos efervescentes,Disponível,9.99,8.73,9.19,Vera Cruz
7.89741E+12,"BENICAR HCT - 20 + 12,5mg, 30 comprimidos revestidos",Disponível,95.29,68.8,72.42,Vera Cruz
7.89132E+12,"Melocox 10mg/ml Solução Injetável 5 ampolas com 1,5ml cada",Disponível,55.86,46.7,49.16,Vera Cruz
7.896E+12,Restaurador da Flora Intestinal Repoflor 100mg 12 cápsulas duras,Esgotado,63.64,40.51,42.64,Vera Cruz
7.89666E+12,Nebitah 5mg 30 comprimidos,Esgotado,55.87,45.65,48.05,Vera Cruz
7.89492E+12,Tropinal 15ml,Disponível,28.41,23.75,25,Vera Cruz
7.89626E+12,Synthroid 200mcg 30 comprimidos,Disponível,76.42,56.63,59.61,Vera Cruz
7.89101E+12,Pastilha Benalet Sabor Menta 4un,Disponível,15.33,14.56,15.33,Vera Cruz
7.89601E+12,Bisalax 5mg 20 drágeas,Disponível,9.48,9.01,9.48,Vera Cruz
7.896E+12,Laxante Natural Glicerin Lactantes 6 supositórios,Esgotado,11.84,11.25,11.84,Vera Cruz
7.89655E+12,Mydriacyl 10mg/ml Solução Oftálmica 5ml,Disponível,22.43,19.18,20.19,Vera Cruz
7.89618E+12,Formocaps 12mcg Refil 30 cápsulas com pó para inalação,Disponível,70.63,57.04,60.04,Vera Cruz
7.8976E+12,Puran T4 50mcg 30 comprimidos,Disponível,20.4,13.96,14.69,Vera Cruz
7.89807E+12,Spidufen 770mg Sabor Damasco 10 envelopes com 3g,Disponível,37.12,32.09,33.78,Vera Cruz
7.89611E+12,Bionginkgo 120mg Bionatus 30 comprimidos,Esgotado,60.65,54.74,57.62,Vera Cruz
7.89609E+12,Buscopan Composto 4 comprimidos revestidos,Disponível,6.89,5.69,5.99,Vera Cruz
7.89666E+12,Tandrilax Aché 15 comprimidos,Disponível,20.18,17.83,18.77,Vera Cruz
7.89667E+12,Clenil A 400mcg/ml 10 flaconetes com 2ml cada,Disponível,92.46,72.03,75.82,Vera Cruz
7.89624E+12,Propilracil 100mg 30 comprimidos,Disponível,34.09,26.23,27.61,Vera Cruz
7.89732E+12,Vitamina D3 Addera D3 10.000UI 4 Comprimidos Revestidos,Disponível,68.54,52.74,55.52,Vera Cruz
7.89618E+12,Flutinol1mg/ml Suspensão Oftálmica 5ml,Disponível,39.65,33.15,34.89,Vera Cruz
7.59E+12,Vaporizante Descongestionante Vick VapoRub Unguento 50g,Disponível,78.76,69.59,73.25,Vera Cruz
7.89732E+12,"Solução Oftálmica Lumigan 0,3% 3ml",Disponível,205.96,156.53,54.92,Vera Cruz
7.89611E+12,Endofer 50mg 30ml,Disponível,35.7,30.18,31.77,Vera Cruz
7.89803E+12,Vastarel MR 35mg 30 comprimidos de liberação prolongada,Disponível,101.84,77.4,81.47,Vera Cruz
7.89609E+12,Vitamina D3 Addera D3 2.000 U.I. 30 cápsulas gelatinosas,Esgotado,72.75,69.11,72.75,Vera Cruz
7.89807E+12,Fluimucil 600mg Sabor Limão 16 comprimidos efervescentes,Esgotado,76.38,62.41,65.69,Vera Cruz
7.89611E+12,Afopic 5mg 20 comprimidos,Disponível,13.44,7.15,7.53,Vera Cruz
7.89601E+12,Scalid 100mg 12 comprimidos,Esgotado,25.85,24.56,25.85,Vera Cruz
5.41379E+12,Zyxem 5mg/ml Gotas 20ml,Disponível,100.07,80.81,85.06,Vera Cruz
7.89621E+12,Sporanox 100mg 4 cápsulas,Esgotado,128.01,121.61,64.01,Vera Cruz
7.89132E+12,Lugano 12mcg + 250mcg 60 cápsulas com pó para inalação + inalador,Disponível,132.16,104.21,54.85,Vera Cruz
7.89843E+12,Dprev 14.000ui 04 comprimidos revestidos,Disponível,45.45,32.39,34.09,Vera Cruz
7.89666E+12,Combiron Fólico 120mg 45 comprimidos,Disponível,48.17,42.56,44.8,Vera Cruz
7.89114E+12,Antialérgico Polaramine Creme 10mg/g 30g,Disponível,26.99,23.85,25.1,Vera Cruz
7.89106E+12,Apidra Solostar 100UI/ml 1 carpule com 3ml + 1 sistema de aplicação,Esgotado,48.59,39.7,41.79,Vera Cruz
7.89803E+12,"Natrilix 2,5mg 30 drágeas",Disponível,62.18,49.03,51.61,Vera Cruz
7.89618E+12,Tamarine 6mg 20 cápsulas,Disponível,100.99,76.75,80.79,Vera Cruz
7.89891E+12,"Dunia 35 2mg + 0,035mg 21 comprimidos",Disponível,29.79,24.62,25.92,Vera Cruz
7.89746E+12,Gaballon 50mg + 50mg + 2mg + 4mg + 4mg 20 comprimidos,Disponível,48.53,40.57,42.71,Vera Cruz
7.89803E+12,"Triplixam 10mg + 2,5mg + 5mg 30 comprimidos revestidos",Disponível,129.83,123.34,64.92,Vera Cruz
7.89492E+12,"Niki 3mg + 0,02mg 72 comprimidos revestidos",Disponível,119.03,113.08,59.52,Vera Cruz
7.89609E+12,"Iumi ES 3mg + 0,02mg 120 comprimidos",Disponível,246.3,170.81,59.93,Vera Cruz
7.89652E+12,Vitamina D Cimed 7.000UI 4 Cápsulas Moles,Esgotado,13.41,12.74,13.41,Vera Cruz
7.89603E+12,Xarope Mucosolvan 15mg/5ml Pediátrico 120ml,Esgotado,47.03,40.21,42.33,Vera Cruz
7.8976E+12,Trilax 300mg + 125mg + 50mg + 30mg 12 comprimidos,Disponível,13.8,13.11,13.8,Vera Cruz
7.89106E+12,Lasix 40mg 20 comprimidos,Disponível,26.28,19.97,21.02,Vera Cruz
7.89666E+12,Biofenac Aerossol 85ml,Disponível,42.16,36.45,38.37,Vera Cruz
7.89666E+12,Brondilat 25mg/5ml Xarope Sabor Framboesa 120ml,Disponível,48.95,41.39,43.57,Vera Cruz
7.89602E+12,Sal de Frutas Eno Limão 2 envelopes com 5g,Disponível,4.98,3.83,4.03,Vera Cruz
7.89295E+12,"Liberfem 2mg + 0,03mg 21 comprimidos revestidos",Disponível,57.03,43.34,45.62,Vera Cruz
7.89132E+12,Filinar 25mg/5ml Xarope 120ml,Esgotado,32.4,30.78,32.4,Vera Cruz
7.89611E+12,"Cronobê 5.000mcg 2 ampolas com 2,5ml cada",Disponível,44.45,37.58,39.56,Vera Cruz
7.89132E+12,Ártico Caps 500mg + 400mg 30 cápsulas moles,Esgotado,122.91,93.41,98.33,Vera Cruz
7.89492E+12,"CONCÁRDIO - 1,25mg, 30 comprimidos revestidos",Disponível,82.26,78.15,82.26,Vera Cruz
7.89609E+12,"Solução Nasal Aturgyl 0,5mg/ml Spray 15ml",Disponível,19.02,16.63,17.5,Vera Cruz
7.89746E+12,Silimalon 140mg + 100mg 30 comprimidos,Disponível,131,102.05,53.71,Vera Cruz
7.89602E+12,"Avodart 0,5mg 30 cápsulas gelatinosas moles",Esgotado,160.35,152.33,53.45,Vera Cruz
7.89295E+12,"Fenazic 7,5mg 30 comprimidos revestidos de liberação prolongada",Disponível,161.8,127.58,67.15,Vera Cruz
7.89626E+12,Creon 25.000 30 cápsulas com minimicroesferas acidorresitentes,Disponível,181.13,137.66,72.45,Vera Cruz
7.89132E+12,"Andolba 4,5mg/g + 0,5mg/g + 0,5mg/g 43g",Disponível,41.29,36.09,37.99,Vera Cruz
7.89804E+12,Dolamin 125mg 16 comprimidos revestidos,Disponível,35.95,30.06,31.64,Vera Cruz
7.89608E+12,Hipérico Herbarium 100mg 45 cápsulas duras,Esgotado,66.9,58.47,61.55,Vera Cruz
7.89609E+12,"Naprix 2,5mg 30 comprimidos",Disponível,85.05,60.6,63.79,Vera Cruz
7.89809E+12,Gel Dersani Hidrogel 30g,Disponível,45.9,39.24,41.31,Vera Cruz
7.89609E+12,Gel Nasal Maxidrate 6mg/g 30g,Disponível,57.62,48.72,51.28,Vera Cruz
7.89664E+12,Spasmex 30mg 90 comprimidos revestidos,Disponível,188.03,157.2,55.16,Vera Cruz
7.89666E+12,Resist 500mg 30 cápsulas,Disponível,73.57,62.21,65.48,Vera Cruz
7.89746E+12,Silimalon 70mg + 100mg 30 Drágeas,Disponível,75.9,62.73,66.03,Vera Cruz
7.89624E+12,"Norestin 0,35mg 35 comprimidos",Disponível,15.73,12.55,13.21,Vera Cruz
7.89664E+12,Suplemento Alimentar Probid 5 Cápsulas,Disponível,33.3,26.87,28.28,Vera Cruz
7.89611E+12,Xefo 8mg 20 comprimidos revestidos,Disponível,36.28,29.98,31.56,Vera Cruz
7.89664E+12,Pomada Proctyl 30g + 10 aplicadores,Disponível,95.69,77.27,81.34,Vera Cruz
7.89609E+12,Gestinol 28 75mcg +30mcg 28 comprimidos revestidos,Disponível,69.32,52.69,55.46,Vera Cruz
7.89642E+12,Zinpass Eze 20mg + 10mg 30 comprimidos revestidos,Disponível,128.09,102.22,53.8,Vera Cruz
7.89734E+12,Maxalt 10mg 2 comprimidos revestidos,Disponível,38.14,30.8,32.42,Vera Cruz
7.89602E+12,"Vitanol A 0,25mg/g 30g Creme Dermatológico",Disponível,59.57,48.67,51.23,Vera Cruz
7.89633E+12,Sabonete Sanasar 80g,Esgotado,14.9,14.16,14.9,Vera Cruz
7.89664E+12,Miosan CAF 10mg + 60mg 15 comprimidos revestidos,Disponível,35.23,28.45,29.95,Vera Cruz
7.89626E+12,Diovan HCT 160mg + 25mg Novartis 28 comprimidos revestidos,Esgotado,180.74,171.7,60.25,Vera Cruz
7.89608E+12,Ginkgo 40mg Herbarium 60 cápsulas duras,Disponível,66.7,53.23,56.03,Vera Cruz
7.89623E+12,Prolopa HBS 100/25mg 30 cápsulas,Disponível,97.56,73.22,77.07,Vera Cruz
7.89666E+12,"Untral 2,5mg Aché 90 cápsulas",Disponível,330.6,314.07,110.2,Vera Cruz
7.89666E+12,Avide 100mg 9 cápsulas duras,Disponível,56.27,48.65,51.21,Vera Cruz
7.89856E+12,Tilatil 20mg 10 comprimidos revestidos,Disponível,103.39,82.51,86.85,Vera Cruz
7.89626E+12,Cataflam Sport Ice Aerossol 60g,Disponível,48.9,40.41,42.54,Vera Cruz
7.89652E+12,"Xarope Cimetosse 13,33mg/ml Sabor Mel e Menta 120ml",Disponível,28.83,18.35,19.32,Vera Cruz
7.89172E+12,Alginac Retard 10 comprimidos revestidos de liberação retardada,Disponível,74.11,57.73,60.77,Vera Cruz
7.8976E+12,Atlansil 100mg 20 comprimidos,Disponível,25.93,19.7,20.74,Vera Cruz
7.89804E+12,Utrogestan 100mg 30 cápsulas,Disponível,86.2,70.42,74.13,Vera Cruz
7.89609E+12,Nesina 25mg 30 comprimidos revestidos,Disponível,184.73,175.49,61.58,Vera Cruz
7.89626E+12,Diovan Amlo Fix 160mg + 5mg 28 comprimidos revestidos,Disponível,176.33,167.51,58.78,Vera Cruz
7.89132E+12,AltaD 50.000UI 4 cápsulas moles,Disponível,96.36,79.64,83.83,Vera Cruz
7.89622E+12,LuftaFEM 200mg + 500mg 6 comprimidos revestidos,Disponível,17.89,13.94,14.67,Vera Cruz
7.89603E+12,Malvona Solução Oral 100ml,Disponível,28.24,23.61,24.85,Vera Cruz
7.89626E+12,Ultibro 110mg + 50mcg 30 cápsulas com pó para inalação + 1 inalador,Esgotado,376.11,357.3,125.37,Vera Cruz
7.89611E+12,Vênula 200mg 60 cápsulas duras,Disponível,91.07,73.54,77.41,Vera Cruz
7.89611E+12,Suplemento Capilar Pantogar Neo 60 Cápsulas,Disponível,160.4,152.38,53.47,Vera Cruz
7.896E+12,"Celergin 0,25mg + 2mg 20 comprimidos",Disponível,27.93,22.55,23.74,Vera Cruz
7.89603E+12,Solução Malvatricin 100ml,Disponível,45.53,38.07,40.07,Vera Cruz
7.89668E+12,Duoflam 5mg/ml + 2mg/ml Suspensão Injetável com 1ml + seringa,Disponível,33.36,27.57,29.02,Vera Cruz
7.896E+12,Dorilen Gotas 15ml,Disponível,42.14,28.82,30.34,Vera Cruz
7.89609E+12,Suplemento Alimentar Engov After Sabor Tangerina 250ml,Disponível,12.9,9.41,9.9,Vera Cruz
7.89655E+12,"Solução Oftálmica Patanol 1,11mg/ml 5ml",Disponível,82.63,65.94,69.41,Vera Cruz
7.89111E+12,Flanax 275mg 2 Comprimidos Revestidos,Disponível,5.62,5.34,5.62,Vera Cruz
