Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
São João;7896331700459;Pomada Proctosan 20g Hertz;Disponível;35,90;33,29;-7.3%;33,29;-7.3%;Medicamentos > Sistema Circulatório > Varizes E Hemorroidas;2382;https://www.saojoaofarmacias.com.br/pomada-proctosan-20g-hertz-2382/p
São João;7896004722122;Aceclofenaco Genérico EMS 100mg 12 Comprimidos Revestidos;Disponível;49,78;29,90;-39.9%;29,90;-39.9%;Medicamentos > Anti-inflamatórios;100000484;https://www.saojoaofarmacias.com.br/aceclofenaco-generico-ems-100mg-12-comprimidos-revestidos-100000484/p
São João;7891317455040;Domperix 10mg 30 Comprimidos Eurofarma;Disponível;31,03;27,59;-11.1%;27,59;-11.1%;Medicamentos > Estômago E Gastrointestinais > Vômito E Náusea;10102460;https://www.saojoaofarmacias.com.br/domperix-10mg-30-comprimidos-eurofarma-10102460/p
São João;7896422511728;Albendazol 400mg 1 Comprimido Mastigável Genérico Medley;Disponível;9,76;4,99;-48.9%;4,99;-48.9%;Medicamentos > Antiparasitários;10087386;https://www.saojoaofarmacias.com.br/albendazol-400mg-1-comprimido-mastigavel-generico-medley-10087386/p
São João;7896004704999;Xarope Dexclorfeniramina Genérico EMS 120ml;Disponível;24,20;18,59;-23.2%;18,59;-23.2%;Medicamentos > Alergias E Infecções > Antialérgicos;1006907;https://www.saojoaofarmacias.com.br/xarope-dexclorfeniramina-generico-ems-120ml-1006907/p
São João;7891142981363;Predsim Mantecorp 20mg 10 Comprimidos;Disponível;39,94;36,49;-8.6%;36,49;-8.6%;Medicamentos > Alergias E Infecções > Corticoide;92787;https://www.saojoaofarmacias.com.br/predsim-mantecorp-20mg-10-comprimidos-92787/p
São João;7898655096751;MinoxiHard Loção Capilar 100ml;Disponível;99,99;19,99;-80.0%;19,99;-80.0%;Medicamentos > Saúde Do Homem > Calvície;10038182;https://www.saojoaofarmacias.com.br/minoxihard-locao-capilar-100ml-10038182/p
São João;7896181920410;Corus 50mg 30 Comprimidos Revestidos;Disponível;14,94;5,70;-61.8%;5,70;-61.8%;Medicamentos > Cardiológicos > Pressão Alta;100003977;https://www.saojoaofarmacias.com.br/corus-50mg-30-comprimidos-revestidos-100003977/p
São João;7896658021688;Adipept 20Mg 28 Comprimidos Revestidos Ache;Disponível;60,45;50,49;-16.5%;50,49;-16.5%;Medicamentos > Estômago E Gastrointestinais > Gastrite E Úlcera;100011552;https://www.saojoaofarmacias.com.br/adipept-20mg-28-comprimidos-revestidos-ache-100011552/p
São João;7896523209647;Ciprofloxacino Genérico Cimed 500mg 14 Comprimidos Revestidos;Disponível;48,88;12,54;-74.3%;12,54;-74.3%;Medicamentos > Alergias E Infecções > Infecção;1007609;https://www.saojoaofarmacias.com.br/ciprofloxacino-generico-cimed-500mg-14-comprimidos-revestidos-1007609/p
São João;7896523210759;Maleato De Enalapril 10mg Genérico Cimed 30 Comprimidos;Disponível;21,17;3,99;-81.2%;3,99;-81.2%;Medicamentos > Cardiológicos > Pressão Alta;10104602;https://www.saojoaofarmacias.com.br/maleato-de-enalapril-10mg-generico-cimed-30-comprimidos-10104602/p
São João;7891721023576;Mesidox 4mg 30 Comprimidos Merck;Disponível;86,21;86,21;-0.0%;86,21;-0.0%;Medicamentos > Saúde Do Homem > Próstata;10102706;https://www.saojoaofarmacias.com.br/mesidox-4mg-30-comprimidos-merck-10102706/p
São João;7899547504521;Furosemida Genérico Prati-Donaduzzi 40mg 20 Comprimidos;Disponível;8,86;4,90;-44.7%;4,90;-44.7%;Medicamentos > Cardiológicos > Pressão Alta;10005639;https://www.saojoaofarmacias.com.br/furosemida-generico-prati-donaduzzi-40mg-20-comprimidos-10005639/p
São João;7897595634795;Apixabana 5mg 60 Comprimidos Revestidos Genérico Sandoz;Disponível;188,41;99,90;-47.0%;99,90;-47.0%;Medicamentos > Sistema Circulatório > Trombose;10041144;https://www.saojoaofarmacias.com.br/apixabana-5mg-60-comprimidos-revestidos-generico-sandoz-10041144/p
São João;7896015560331;Sal de Fruta Eno Laranja Pó Efervescente 100g GSK;Disponível;30,36;22,99;-24.3%;22,99;-24.3%;Medicamentos > Estômago E Gastrointestinais > Dor No Estômago;5074;https://www.saojoaofarmacias.com.br/sal-de-fruta-eno-laranja-po-efervescente-100g-gsk-5074/p
São João;7898148290406;Cetoconazol Genérico Prati-Donaduzzi 200mg 10 Comprimidos;Disponível;41,54;19,39;-53.3%;19,39;-53.3%;Medicamentos > Antifúngicos > Micose;100005827;https://www.saojoaofarmacias.com.br/cetoconazol-generico-prati-donaduzzi-200mg-10-comprimidos-100005827/p
São João;7896004723020;Ácido Tranexâmico Genérico EMS 250mg 12 Comprimidos;Disponível;55,50;48,99;-11.7%;48,99;-11.7%;Medicamentos > Sistema Circulatório > Hemorragia;10101544;https://www.saojoaofarmacias.com.br/acido-tranexamico-generico-ems-250mg-12-comprimidos-10101544/p
São João;7896637024358;Colchis 0,5mg 30 Comprimidos Apsen;Disponível;83,67;83,67;-0.0%;83,67;-0.0%;Medicamentos > Saúde Óssea > Artrite E Gota;10095842;https://www.saojoaofarmacias.com.br/colchis-0-5mg-30-comprimidos-apsen-10095842/p
São João;7899095236400;Ibuprofeno 100mg 20ml Genérico Geolab;Disponível;21,08;10,49;-50.2%;10,49;-50.2%;Medicamentos > Analgésicos > Dor E Febre;10007352;https://www.saojoaofarmacias.com.br/ibuprofeno-100mg-20ml-generico-geolab-10007352/p
São João;7896004715353;Alendronato de Sódio 70mg 4 Comprimidos Revestidos Genérico Germed;Disponível;72,95;14,90;-79.6%;14,90;-79.6%;Medicamentos > Saúde Óssea > Osteoporose;10048421;https://www.saojoaofarmacias.com.br/alendronato-de-sodio-70mg-4-comprimidos-revestidos-generico-germed-10048421/p
São João;7896004782980;Levetiracetam 750mg 30 Comprimidos Revestidos Genérico SEM (C1);Disponível;266,35;99,90;-62.5%;99,90;-62.5%;Medicamentos > Sistema Nervoso Central > Epilepsia;10040695;https://www.saojoaofarmacias.com.br/levetiracetam-750mg-30-comprimidos-revestidos-generico-sem--c1--10040695/p
São João;7896094914414;Antiácido Estomazil Pó Efervescente Sem Sabor 5g Hypera Pharma;Disponível;3,43;2,89;-15.7%;2,89;-15.7%;Medicamentos > Estômago E Gastrointestinais > Dor No Estômago;100012081;https://www.saojoaofarmacias.com.br/antiacido-estomazil-po-efervescente-sem-sabor-5g-hypera-pharma-100012081/p
São João;7899547531435;Pratiprazol 20mg 28 Cápsulas Prati-Donaduzzi;Disponível;24,52;9,19;-62.5%;9,19;-62.5%;Medicamentos > Estômago E Gastrointestinais > Gastrite E Úlcera;10041956;https://www.saojoaofarmacias.com.br/pratiprazol-20mg-28-capsulas-prati-donaduzzi-10041956/p
São João;7891317007829;Ceftriaxona Injetável Genérico Eurofarma 500mg 2ml IM;Disponível;32,06;19,90;-37.9%;19,90;-37.9%;Medicamentos > Alergias E Infecções > Infecção;11202;https://www.saojoaofarmacias.com.br/ceftriaxona-injetavel-generico-eurofarma-500mg-2ml-im-11202/p
São João;7896472521777;Valsartana 160mg 30 Comprimidos Genérico Nova Química;Disponível;76,03;76,03;-0.0%;76,03;-0.0%;Medicamentos > Cardiológicos > Pressão Alta;10050560;https://www.saojoaofarmacias.com.br/valsartana-160mg-30-comprimidos-generico-nova-quimica-10050560/p
São João;7898948648087;Androgel Gel Transdérmico 50mg 10mg/g 30 Envelopes de 5g;Disponível;339,79;271,83;-20.0%;271,83;-20.0%;Medicamentos > Reposição Hormonal > Distúrbios Hormonais;100011551;https://www.saojoaofarmacias.com.br/androgel-gel-transdermico-50mg-10mg-g-30-envelopes-de-5g-100011551/p
São João;7896004706382;Amoxicilina 875mg 14 Comprimidos Revestidos Genérico EMS;Disponível;82,67;44,90;-45.7%;44,90;-45.7%;Medicamentos > Alergias E Infecções > Infecção;1002901;https://www.saojoaofarmacias.com.br/amoxicilina-875mg-14-comprimidos-revestidos-generico-ems-1002901/p
São João;7891142982100;Coristina D Pro 16 Comprimidos Hypera;Disponível;43,95;43,95;-0.0%;43,95;-0.0%;Medicamentos > Gripe E Resfriado;10030026;https://www.saojoaofarmacias.com.br/coristina-d-pro-16-comprimidos-hypera-10030026/p
São João;7897076918857;Axetil Cefuroxima 500mg 14 Comprimidos Genérico Ranbaxy;Disponível;207,59;111,68;-46.2%;111,68;-46.2%;Medicamentos > Alergias E Infecções > Infecção;10025020;https://www.saojoaofarmacias.com.br/axetil-cefuroxima-500mg-14-comprimidos-generico-ranbaxy-10025020/p
São João;7896004790152;Ondansetrona 4 Mg 10 Comprimidos Genérico Ems;Disponível;30,73;14,90;-51.5%;14,90;-51.5%;Medicamentos > Estômago E Gastrointestinais > Gastrite E Úlcera;10046566;https://www.saojoaofarmacias.com.br/ondansetrona-4-mg-10-comprimidos-generico-ems-10046566/p
São João;7896004773339;Pregabalina Genérico EMS 75mg 30 Cápsulas (C1);Disponível;110,08;36,90;-66.5%;36,90;-66.5%;Medicamentos > Sistema Nervoso Central > Epilepsia;10028322;https://www.saojoaofarmacias.com.br/pregabalina-generico-ems-75mg-30-capsulas--c1--10028322/p
São João;7891721202810;Levotiroxina Sódica Genérico Merck 50mcg 30 Comprimidos;Disponível;13,02;13,02;-0.0%;13,02;-0.0%;Medicamentos > Reposição Hormonal > Tireoide;10098007;https://www.saojoaofarmacias.com.br/levotiroxina-sodica-generico-merck-50mcg-30-comprimidos-10098007/p
São João;7896658030192;Oxotron 60mg 15 Comprimidos Aché;Disponível;40,27;35,79;-11.1%;35,79;-11.1%;Medicamentos > Anti-inflamatórios;100019872;https://www.saojoaofarmacias.com.br/oxotron-60mg-15-comprimidos-ache-100019872/p
São João;7896637026802;Lactosil 10 000FCC 30 Tabletes Dispersíveis;Disponível;57,63;57,63;-0.0%;57,63;-0.0%;Medicamentos > Estômago E Gastrointestinais > Enzima Lactase;100013947;https://www.saojoaofarmacias.com.br/lactosil-10-000fcc-30-tabletes-dispersiveis-100013947/p
São João;7896004737119;Paroxetina Genérico EMS 20mg 30 Comprimidos Revestidos (C1);Disponível;60,52;29,90;-50.6%;29,90;-50.6%;Medicamentos > Sistema Nervoso Central > Depressão;10107542;https://www.saojoaofarmacias.com.br/paroxetina-generico-ems-20mg-30-comprimidos-revestidos--c1--10107542/p
São João;7896422519830;Ibuprofeno 100mg/5ml 20ml Suspensão Oral Genérico Medley;Disponível;19,12;10,79;-43.6%;10,79;-43.6%;Medicamentos > Analgésicos > Dor E Febre;10101965;https://www.saojoaofarmacias.com.br/ibuprofeno-100mg-5ml-20ml-suspensao-oral-generico-medley-10101965/p
São João;7896004708942;Espironolactona Genérico EMS 25mg 30 Comprimidos;Disponível;29,60;17,09;-42.3%;17,09;-42.3%;Medicamentos > Cardiológicos > Pressão Alta;1002983;https://www.saojoaofarmacias.com.br/espironolactona-generico-ems-25mg-30-comprimidos-1002983/p
São João;7897076923806;Amoxicilina + Clavulanato De Potássio 875mg 14 Comprimidos Revestidos Genérico Ranbaxy;Disponível;100,32;59,90;-40.3%;59,90;-40.3%;Medicamentos > Alergias E Infecções > Infecção;10029951;https://www.saojoaofarmacias.com.br/amoxicilina---clavulanato-de-potassio-875mg-14-comprimidos-revestidos-generico-ranbaxy-10029951/p
São João;7891058061562;Rifocina Spray  Aventis 20Ml;Disponível;44,80;44,80;-0.0%;44,80;-0.0%;Medicamentos > Alergias E Infecções > Infecção;2489;https://www.saojoaofarmacias.com.br/rifocina-spray--aventis-20ml-2489/p
São João;7896004743745;Rosuvastatina Genérico EMS 5mg 30 Comprimidos Revestidos;Disponível;83,42;17,49;-79.0%;17,49;-79.0%;Medicamentos > Cardiológicos > Colesterol;100013158;https://www.saojoaofarmacias.com.br/rosuvastatina-generico-ems-5mg-30-comprimidos-revestidos-100013158/p
São João;7896637023658;Miosan 5mg 10 Comprimidos Revestidos;Disponível;20,15;20,15;-0.0%;20,15;-0.0%;Medicamentos > Anti-inflamatórios;1006624;https://www.saojoaofarmacias.com.br/miosan-5mg-10-comprimidos-revestidos-1006624/p
São João;7896658036354;Levofloxacino 750mg 7 Comprimidos Revestidos Genérico Aché;Disponível;119,53;79,90;-33.2%;79,90;-33.2%;Medicamentos > Alergias E Infecções > Infecção;10027268;https://www.saojoaofarmacias.com.br/levofloxacino-750mg-7-comprimidos-revestidos-generico-ache-10027268/p
São João;7894916501095;Itraspor 100mg 4 Cápsulas Sigma Pharma;Disponível;39,44;35,59;-9.8%;35,59;-9.8%;Medicamentos > Antifúngicos > Infecções Sistémicas;999252;https://www.saojoaofarmacias.com.br/itraspor-100mg-4-capsulas-sigma-pharma-999252/p
São João;7896004777801;Ivermectina Genérico Germed 6mg 4 Comprimidos;Disponível;39,18;23,99;-38.8%;23,99;-38.8%;Medicamentos > Antiparasitários;10026254;https://www.saojoaofarmacias.com.br/ivermectina-generico-germed-6mg-4-comprimidos-10026254/p
São João;7896523201054;Domperidona 10mg 30 Comprimidos Genérico Cimed;Disponível;21,53;10,89;-49.4%;10,89;-49.4%;Medicamentos > Estômago E Gastrointestinais > Vômito E Náusea;10035978;https://www.saojoaofarmacias.com.br/domperidona-10mg-30-comprimidos-generico-cimed-10035978/p
São João;7896181905851;Fluconazol 150mg 1 Cápsula Genérico Cimed;Disponível;14,38;9,90;-31.2%;9,90;-31.2%;Medicamentos > Antifúngicos;96437;https://www.saojoaofarmacias.com.br/fluconazol-150mg-1-capsula-generico-cimed-96437/p
São João;7896004762227;Azitromicina 500mg 5 Comprimidos Revestidos Genéricos EMS;Disponível;61,82;24,49;-60.4%;24,49;-60.4%;Medicamentos > Alergias E Infecções > Infecção;10024964;https://www.saojoaofarmacias.com.br/azitromicina-500mg-5-comprimidos-revestidos-genericos-ems-10024964/p
São João;7898158691187;Doriless 500mg/5mg/10mg 12 Comprimidos;Disponível;18,54;17,09;-7.8%;17,09;-7.8%;Medicamentos > Analgésicos > Dor Muscular;1002261;https://www.saojoaofarmacias.com.br/doriless-500mg-5mg-10mg-12-comprimidos-1002261/p
São João;7896112425328;Pantogar 30 cápsulas Biolab;Disponível;113,90;96,69;-15.1%;96,69;-15.1%;Medicamentos > Saúde Da Mulher;10088587;https://www.saojoaofarmacias.com.br/pantogar-30-capsulas-biolab-10088587/p
São João;7896004703404;Amoxicilina + Clavulanato de Potássio 500mg 12 Comprimidos Genérico EMS;Disponível;111,72;54,90;-50.9%;54,90;-50.9%;Medicamentos > Alergias E Infecções > Infecção;993430;https://www.saojoaofarmacias.com.br/amoxicilina---clavulanato-de-potassio-500mg-12-comprimidos-generico-ems-993430/p
São João;7896004821153;Bupropiona 150mg 30 Comprimidos Revestidos Genérico Germed (C1);Disponível;130,45;49,90;-61.7%;49,90;-61.7%;Medicamentos > Sistema Nervoso Central > Parar De Fumar;10046282;https://www.saojoaofarmacias.com.br/bupropiona-150mg-30-comprimidos-revestidos-generico-germed--c1--10046282/p
São João;7896523210070;Hidroclorotiazida 25mg Genérico Cimed 30 Comprimidos;Disponível;6,53;3,69;-43.5%;3,69;-43.5%;Medicamentos > Cardiológicos > Pressão Alta;10104653;https://www.saojoaofarmacias.com.br/hidroclorotiazida-25mg-generico-cimed-30-comprimidos-10104653/p
São João;7891058017507;Dorflex Analgésico e Relaxante Muscular 36 comprimidos;Disponível;24,64;16,90;-31.4%;16,90;-31.4%;Medicamentos > Analgésicos > Dor Muscular;100016455;https://www.saojoaofarmacias.com.br/dorflex-analgesico-e-relaxante-muscular-36-comprimidos-100016455/p
São João;7896658023224;Sorine SSC Descongestionante Nasal Spray 100ml;Disponível;47,31;40,50;-14.4%;40,50;-14.4%;Medicamentos > Gripe E Resfriado > Desentupir Nariz;100007735;https://www.saojoaofarmacias.com.br/sorine-ssc-descongestionante-nasal-spray-100ml-100007735/p
São João;7896422519922;Venlafaxina 37,5mg 30 Cápsulas Genérico Medley (C1);Disponível;58,34;23,89;-59.1%;23,89;-59.1%;Medicamentos > Sistema Nervoso Central > Depressão;10102527;https://www.saojoaofarmacias.com.br/venlafaxina-37-5mg-30-capsulas-generico-medley--c1--10102527/p
São João;7896004759593;Sertralina Genérico EMS 100mg 30 Comprimidos Revestidos (C1);Disponível;217,62;59,90;-72.5%;59,90;-72.5%;Medicamentos > Sistema Nervoso Central > Depressão;100023221;https://www.saojoaofarmacias.com.br/sertralina-generico-ems-100mg-30-comprimidos-revestidos--c1--100023221/p
São João;7896331700459;Pomada Proctosan 20g Hertz;Disponível;35,90;33,29;-7.3%;33,29;-7.3%;Medicamentos > Sistema Circulatório > Varizes E Hemorroidas;2382;https://www.saojoaofarmacias.com.br/pomada-proctosan-20g-hertz-2382/p
São João;7896004722122;Aceclofenaco Genérico EMS 100mg 12 Comprimidos Revestidos;Disponível;49,78;29,90;-39.9%;29,90;-39.9%;Medicamentos > Anti-inflamatórios;100000484;https://www.saojoaofarmacias.com.br/aceclofenaco-generico-ems-100mg-12-comprimidos-revestidos-100000484/p
São João;7891317455040;Domperix 10mg 30 Comprimidos Eurofarma;Disponível;31,03;27,59;-11.1%;27,59;-11.1%;Medicamentos > Estômago E Gastrointestinais > Vômito E Náusea;10102460;https://www.saojoaofarmacias.com.br/domperix-10mg-30-comprimidos-eurofarma-10102460/p
São João;7896422511728;Albendazol 400mg 1 Comprimido Mastigável Genérico Medley;Disponível;9,76;4,99;-48.9%;4,99;-48.9%;Medicamentos > Antiparasitários;10087386;https://www.saojoaofarmacias.com.br/albendazol-400mg-1-comprimido-mastigavel-generico-medley-10087386/p
São João;7896004704999;Xarope Dexclorfeniramina Genérico EMS 120ml;Disponível;24,20;18,59;-23.2%;18,59;-23.2%;Medicamentos > Alergias E Infecções > Antialérgicos;1006907;https://www.saojoaofarmacias.com.br/xarope-dexclorfeniramina-generico-ems-120ml-1006907/p
São João;7891142981363;Predsim Mantecorp 20mg 10 Comprimidos;Disponível;39,94;36,49;-8.6%;36,49;-8.6%;Medicamentos > Alergias E Infecções > Corticoide;92787;https://www.saojoaofarmacias.com.br/predsim-mantecorp-20mg-10-comprimidos-92787/p
São João;7898655096751;MinoxiHard Loção Capilar 100ml;Disponível;99,99;19,99;-80.0%;19,99;-80.0%;Medicamentos > Saúde Do Homem > Calvície;10038182;https://www.saojoaofarmacias.com.br/minoxihard-locao-capilar-100ml-10038182/p
São João;7896181920410;Corus 50mg 30 Comprimidos Revestidos;Disponível;14,94;5,70;-61.8%;5,70;-61.8%;Medicamentos > Cardiológicos > Pressão Alta;100003977;https://www.saojoaofarmacias.com.br/corus-50mg-30-comprimidos-revestidos-100003977/p
São João;7896658021688;Adipept 20Mg 28 Comprimidos Revestidos Ache;Disponível;60,45;50,49;-16.5%;50,49;-16.5%;Medicamentos > Estômago E Gastrointestinais > Gastrite E Úlcera;100011552;https://www.saojoaofarmacias.com.br/adipept-20mg-28-comprimidos-revestidos-ache-100011552/p
São João;7896523209647;Ciprofloxacino Genérico Cimed 500mg 14 Comprimidos Revestidos;Disponível;48,88;12,54;-74.3%;12,54;-74.3%;Medicamentos > Alergias E Infecções > Infecção;1007609;https://www.saojoaofarmacias.com.br/ciprofloxacino-generico-cimed-500mg-14-comprimidos-revestidos-1007609/p
São João;7896523210759;Maleato De Enalapril 10mg Genérico Cimed 30 Comprimidos;Disponível;21,17;3,99;-81.2%;3,99;-81.2%;Medicamentos > Cardiológicos > Pressão Alta;10104602;https://www.saojoaofarmacias.com.br/maleato-de-enalapril-10mg-generico-cimed-30-comprimidos-10104602/p
São João;7891721023576;Mesidox 4mg 30 Comprimidos Merck;Disponível;86,21;86,21;-0.0%;86,21;-0.0%;Medicamentos > Saúde Do Homem > Próstata;10102706;https://www.saojoaofarmacias.com.br/mesidox-4mg-30-comprimidos-merck-10102706/p
São João;7899547504521;Furosemida Genérico Prati-Donaduzzi 40mg 20 Comprimidos;Disponível;8,86;4,90;-44.7%;4,90;-44.7%;Medicamentos > Cardiológicos > Pressão Alta;10005639;https://www.saojoaofarmacias.com.br/furosemida-generico-prati-donaduzzi-40mg-20-comprimidos-10005639/p
São João;7897595634795;Apixabana 5mg 60 Comprimidos Revestidos Genérico Sandoz;Disponível;188,41;99,90;-47.0%;99,90;-47.0%;Medicamentos > Sistema Circulatório > Trombose;10041144;https://www.saojoaofarmacias.com.br/apixabana-5mg-60-comprimidos-revestidos-generico-sandoz-10041144/p
São João;7896004716138;Espironolactona Genérico EMS 100mg 30 Comprimidos;Disponível;52,06;39,99;-23.2%;39,99;-23.2%;Medicamentos > Cardiológicos > Pressão Alta;10085961;https://www.saojoaofarmacias.com.br/espironolactona-generico-ems-100mg-30-comprimidos-10085961/p
São João;7896004710679;Meloxicam Genérico EMS 15mg 10 Cápsulas;Disponível;41,71;18,59;-55.4%;18,59;-55.4%;Medicamentos > Anti-inflamatórios;1006913;https://www.saojoaofarmacias.com.br/meloxicam-generico-ems-15mg-10-capsulas-1006913/p
São João;7896382700583;Insulina Humulin N 100UI/ml Suspensão Injetável 1 Ampola de 10ml Geladeira;Disponível;86,76;86,76;-0.0%;86,76;-0.0%;Medicamentos > Diabetes;5576;https://www.saojoaofarmacias.com.br/insulina-humulin-n-100ui-ml-suspensao-injetavel-1-ampola-de-10ml-geladeira-5576/p
São João;7896422506755;Lisinopril 10mg 30 Comprimidos Genérico Medley;Disponível;64,09;34,90;-45.5%;34,90;-45.5%;Medicamentos > Cardiológicos > Pressão Alta;994403;https://www.saojoaofarmacias.com.br/lisinopril-10mg-30-comprimidos-generico-medley-994403/p
São João;7896523214658;Ciclobenzaprina 10mg 30 Comprimidos Revestidos Genérico Cimed;Disponível;29,30;15,11;-48.4%;15,11;-48.4%;Medicamentos > Anti-inflamatórios;100027739;https://www.saojoaofarmacias.com.br/ciclobenzaprina-10mg-30-comprimidos-revestidos-generico-cimed-100027739/p
São João;7896004701233;Solução Oral Bromoprida Genérico EMS 20ml;Disponível;22,83;21,59;-5.4%;21,59;-5.4%;Medicamentos > Estômago E Gastrointestinais > Vômito E Náusea;95496;https://www.saojoaofarmacias.com.br/solucao-oral-bromoprida-generico-ems-20ml-95496/p
São João;7897595620644;Rosuvastatina 20mg 60 Comprimidos Revestidos Genérico Sandoz;Disponível;128,73;42,99;-66.6%;42,99;-66.6%;Medicamentos > Cardiológicos > Colesterol;10028564;https://www.saojoaofarmacias.com.br/rosuvastatina-20mg-60-comprimidos-revestidos-generico-sandoz-10028564/p
São João;7896422508742;Simeticona 125mg Cápsulas 10 Unidades Genérico Medley;Disponível;13,17;9,99;-24.1%;9,99;-24.1%;Medicamentos > Estômago E Gastrointestinais > Gases;1008582;https://www.saojoaofarmacias.com.br/simeticona-125mg-capsulas-10-unidades-generico-medley-1008582/p
São João;7896422501675;Tadalafila 20mg 2 Comprimidos Revestidos Genérico Medley;Disponível;32,42;14,90;-54.0%;14,90;-54.0%;Medicamentos > Saúde Do Homem > Disfunção Erétil;100014882;https://www.saojoaofarmacias.com.br/tadalafila-20mg-2-comprimidos-revestidos-generico-medley-100014882/p
São João;7896523207803;Diclofenaco Dietilamônio Genérico Cimed Gel 60g;Disponível;20,70;10,59;-48.8%;10,59;-48.8%;Medicamentos > Anti-inflamatórios;10090997;https://www.saojoaofarmacias.com.br/diclofenaco-dietilamonio-generico-cimed-gel-60g-10090997/p
São João;7898133137372;Hidraplex Pó 4 Envelopes Sabor Laranja Natulab;Disponível;21,90;21,90;-0.0%;21,90;-0.0%;Medicamentos > Estômago E Gastrointestinais > Diarreia;10102061;https://www.saojoaofarmacias.com.br/hidraplex-po-4-envelopes-sabor-laranja-natulab-10102061/p
São João;7795320008821;Icaden Creme Dermatológico 20g;Disponível;50,17;44,69;-10.9%;44,69;-10.9%;Medicamentos > Antifúngicos > Micose;5735;https://www.saojoaofarmacias.com.br/icaden-creme-dermatologico-20g-5735/p
São João;7897917004008;Diclofenaco Sódico 50mg 20 Comprimidos Genérico Belfar;Disponível;33,23;9,90;-70.2%;9,90;-70.2%;Medicamentos > Anti-inflamatórios;10029566;https://www.saojoaofarmacias.com.br/diclofenaco-sodico-50mg-20-comprimidos-generico-belfar-10029566/p
São João;7896026170475;Enxaguante Bucal Malvatricin 250ml Megalabs;Disponível;40,77;38,49;-5.6%;38,49;-5.6%;Medicamentos > Analgésicos > Dor Muscular;1008575;https://www.saojoaofarmacias.com.br/enxaguante-bucal-malvatricin-250ml-megalabs-1008575/p
São João;7896523227443;Tadalafila Genérico Cimed 20mg 4 Comprimidos;Disponível;96,29;24,49;-74.6%;24,49;-74.6%;Medicamentos > Saúde Do Homem > Disfunção Erétil;10006795;https://www.saojoaofarmacias.com.br/tadalafila-generico-cimed-20mg-4-comprimidos-10006795/p
São João;7896004713366;Xarope Acetilcisteína Genérico EMS Adulto 120ml;Disponível;52,76;23,90;-54.7%;23,90;-54.7%;Medicamentos > Gripe E Resfriado > Xarope Para Tosse Produtiva;10085926;https://www.saojoaofarmacias.com.br/xarope-acetilcisteina-generico-ems-adulto-120ml-10085926/p
São João;7896181906582;Furosemida 40mg 30 Comprimidos Genérico Biosintética;Disponível;23,78;7,43;-68.8%;7,43;-68.8%;Medicamentos > Cardiológicos > Pressão Alta;94442;https://www.saojoaofarmacias.com.br/furosemida-40mg-30-comprimidos-generico-biosintetica-94442/p
São João;7896004729435;Atorvastatina Genérico EMS 20mg 30 Comprimidos Revestidos;Disponível;87,01;26,90;-69.1%;26,90;-69.1%;Medicamentos > Cardiológicos > Colesterol;10100922;https://www.saojoaofarmacias.com.br/atorvastatina-generico-ems-20mg-30-comprimidos-revestidos-10100922/p
São João;7896094207776;Stanglit 45mg 30 Comprimidos Libbs;Disponível;242,56;194,05;-20.0%;194,05;-20.0%;Medicamentos > Diabetes;100002747;https://www.saojoaofarmacias.com.br/stanglit-45mg-30-comprimidos-libbs-100002747/p
São João;7896015560034;Sal de Fruta Eno Laranja 2 Envelopes Efervescentes 5g GSK;Disponível;4,93;4,29;-13.0%;4,29;-13.0%;Medicamentos > Estômago E Gastrointestinais > Má Digestão;6857;https://www.saojoaofarmacias.com.br/sal-de-fruta-eno-laranja-2-envelopes-efervescentes-5g-gsk-6857/p
São João;7891317431358;Espironolactona Eurofarma 25mg 30 Comprimidos Genérico;Disponível;30,28;26,99;-10.9%;26,99;-10.9%;Medicamentos > Cardiológicos > Pressão Alta;10089698;https://www.saojoaofarmacias.com.br/espironolactona-eurofarma-25mg-30-comprimidos-generico-10089698/p
São João;7896004703398;Dipirona Genérico EMS 500mg 10 Comprimidos (AV);Disponível;9,55;4,99;-47.7%;4,99;-47.7%;Medicamentos > Analgésicos > Dor E Febre;993438;https://www.saojoaofarmacias.com.br/dipirona-generico-ems-500mg-10-comprimidos--av--993438/p
São João;7895296097055;Memantina 10mg 30 Comprimidos Revestidos Genérico Nova Química (C1);Disponível;131,40;131,40;-0.0%;131,40;-0.0%;Medicamentos > Sistema Nervoso Central > Alzheimer;10050593;https://www.saojoaofarmacias.com.br/memantina-10mg-30-comprimidos-revestidos-generico-nova-quimica--c1--10050593/p
São João;7898148295210;Albendazol Genérico Prati-Donaduzzi 400mg 1 Comprimido Mastigável;Disponível;10,02;6,49;-35.2%;6,49;-35.2%;Medicamentos > Antiparasitários;1002838;https://www.saojoaofarmacias.com.br/albendazol-generico-prati-donaduzzi-400mg-1-comprimido-mastigavel-1002838/p
São João;7896714294322;Neogermina 5ml 5 Flaconetes 4 Bi Unidades Neo Química;Disponível;30,99;30,99;-0.0%;30,99;-0.0%;Medicamentos > Estômago E Gastrointestinais > Intestino;10038666;https://www.saojoaofarmacias.com.br/neogermina-5ml-5-flaconetes-4-bi-unidades-neo-quimica-10038666/p
