Farmácia,Status,Total Unidades Vendidas,Frequencia_Vendas,EAN_ou_SKU,Nome_do_Produto,Preco_Tabela,Preco_Cartao_Valor,Desconto_Cartao,Preco_Pix_Valor,Desconto_Pix
FarmaPonte,Esgotado,323.0,14,0.0,Bebida de Tapioca Mundo Verde Seleção 200g,0,0,0,0,0
FarmaPonte,Esgotado,323.0,13,0.0,Kit Sabonete Líquido Íntimo Dermacyd Femina 200ml + 100ml,0,0,0,0,0
Drogaria São Paulo,Disponível,323.0,13,7896004708881.0,Valerato de Betametasona 1mg/g Genérico Germed Pharma 1 Bisnaga com 30g,"28,65","18,41",-35.7%,"18,41",-35.7%
FarmaPonte,Esgotado,323.0,14,0.0,Biscoito Nesfit Cookie Integral Cacau e Avelã 60g,0,0,0,0,0
FarmaPonte,Esgotado,323.0,13,0.0,Pincel Para Lábios Corpus,0,0,0,0,0
FarmaPonte,Esgotado,323.0,13,0.0,"Kit De Viagem Colgate Com Escova, pasta e Enxaguante Bucal",0,0,0,0,0
Drogaria São Paulo,Disponível,323.0,15,7899551309266.0,Aradois 50mg Biolab 30 Comprimidos,"62,03","58,79",-5.2%,"58,79",-5.2%
FarmaPonte,Esgotado,323.0,14,0.0,Ampola De Tratamento Capilar Pró B5 Skafe 10ml,0,0,0,0,0
Drogaria São Paulo,Disponível,323.0,14,7896422515580.0,Citalopram 20mg Genérico Medley 30 Comprimidos Revestidos,"58,26","17,42",-70.1%,"17,42",-70.1%
FarmaPonte,Esgotado,323.0,12,0.0,Gel Lubrificante Íntimo Jontex Naturals Original H2O 100% Natural 100g com Probióticos,0,0,0,0,0
FarmaPonte,Esgotado,323.0,15,0.0,Paleta Multifuncional Karen Bachini Beauty Hécate 4 Shades 12 g,0,0,0,0,0
FarmaPonte,Esgotado,323.0,12,0.0,Creme Dental Colgate Total Clean Mint 140g 2 unidades - Kit Pasta de Dente Colgate Total Clean Mint 2 Unidades de 140g,0,0,0,0,0
FarmaPonte,Esgotado,323.0,14,0.0,Água Saborizada Com Gás Crystal Tangerina E Capim-Limão 510ml,0,0,0,0,0
Drogaria São Paulo,Disponível,323.0,12,7896004704623.0,"Maleato Dexclorfeniramina 0,4mg/ml + Betametasona 0,05mg/ml Genérico EMS 120ml Xarope","22,90","11,59",-49.4%,"11,59",-49.4%
FarmaPonte,Esgotado,323.0,13,0.0,Sabonete Liquido Dove Nutrição Profunda 250ml,0,0,0,0,0
FarmaPonte,Esgotado,323.0,13,0.0,Água Perfumada Chicco Baby Moments Pele Delicada 100ml,0,0,0,0,0
FarmaPonte,Esgotado,323.0,14,0.0,Mari Maria Creamy Matte - Batom Liquido 4ml - Sexy,0,0,0,0,0
FarmaPonte,Esgotado,323.0,12,0.0,Creme para Pentear Nutritivo L'Oréal Paris Elseve Cachos Longos dos Sonhos 250ml,0,0,0,0,0
FarmaPonte,Esgotado,323.0,13,0.0,"Hormoskin 40mg/g + 0,5mg/g + 0,1mg/g Germed 15g Creme",0,0,0,0,0
FarmaPonte,Esgotado,323.0,13,0.0,Cera Depilatória Quente Mel - Depil Bella - 1kg - Cera Depilatória Quente Mel - Depil Bella - 1KG,0,0,0,0,0
FarmaPonte,Esgotado,323.0,13,0.0,"Océane Eyeliner Pen Mariana Saad by Océane Caneta Delineadora 1,8g - RealBrown-MarianaSaad",0,0,0,0,0
FarmaPonte,Esgotado,322.0,15,0.0,Ampola Gaboni Ultimate Uti  15ml,0,0,0,0,0
FarmaPonte,Esgotado,322.0,13,0.0,Hastes Flexíveis Cotonetes Pote 150 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,322.0,12,7897076913890.0,Selzic 300mg Ranbaxy 30 Comprimidos Revestidos,"46,79","46,79",-,"46,79",-
Drogaria São Paulo,Disponível,322.0,15,7896382706721.0,Cymbalta 30mg Eli Lilly 30 Cápsulas,"129,97","79,99",-38.5%,"79,99",-38.5%
FarmaPonte,Esgotado,322.0,13,0.0,Energético Red Bull Energy Drink Coco e Açaí 250ml,0,0,0,0,0
FarmaPonte,Esgotado,322.0,13,0.0,"Dunia 35 2mg + 0,035mg Melcon 21 Comprimidos",0,0,0,0,0
Drogaria São Paulo,Disponível,322.0,13,7898096578458.0,Nyteb 5mg Diffucap Chemobras 30 Comprimidos,"66,73","65,39",-2.0%,"65,39",-2.0%
FarmaPonte,Esgotado,322.0,13,0.0,Loção Bronzeadora Com Cor Cenoura & Bronze FPS 6 110ml,0,0,0,0,0
FarmaPonte,Esgotado,322.0,13,0.0,Creme de Barbear Bozzano Pele Sensível 65g,0,0,0,0,0
FarmaPonte,Esgotado,322.0,13,0.0,Lapiseira Para Olhos Colorida Have Fun Rosa Vizzela,0,0,0,0,0
FarmaPonte,Esgotado,322.0,12,0.0,Brinco Studex Supermaxxi Pedra Branca Dourado 1 Par,0,0,0,0,0
FarmaPonte,Esgotado,322.0,12,0.0,Pincel de Maquiagem Angulado - Soft Angled Brush Ocn2 Océane - Pincel de Maquiagem Angulado - Soft Angled Brush Ocn2 Indefinido,0,0,0,0,0
Drogaria São Paulo,Disponível,322.0,13,7898049796151.0,Fluconazol 150mg Genérico Vitamedic 1 Cápsula,"12,47","3,99",-68.0%,"3,99",-68.0%
Drogaria São Paulo,Disponível,322.0,15,7899824400942.0,Dexador 5mg + 100mg + 100mg + 4mg Arese 1ml + 2ml 3 Ampolas,"50,85","44,49",-12.5%,"44,49",-12.5%
FarmaPonte,Esgotado,322.0,13,0.0,Bebida Láctea Uht Piracanjuba Whey Baunilha Zero Lactose 250ml,0,0,0,0,0
FarmaPonte,Esgotado,322.0,13,0.0,Kit Shampoo + Condicionador Seda Cachos Definidos 325ml,0,0,0,0,0
FarmaPonte,Esgotado,322.0,13,0.0,Barra de Nuts Nutry Sementes 30g,0,0,0,0,0
FarmaPonte,Esgotado,322.0,12,0.0,Escova Dental Oral-B Advanced 7 Benefícios 2 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,322.0,14,0.0,Energético Monster Energy Absolutely Zero 473ml,0,0,0,0,0
FarmaPonte,Esgotado,322.0,13,0.0,Complemento Alimentar Sustagen Chocolate Adultos+ 400g,0,0,0,0,0
Drogaria São Paulo,Disponível,322.0,12,7896015591618.0,"Vitanol-A 0,05% GSK 30g Creme","59,57","55,43",-6.9%,"55,43",-6.9%
FarmaPonte,Esgotado,322.0,13,0.0,Barra de Proteína Vegana Caffè Mocha 65g - Hart's Natural,0,0,0,0,0
FarmaPonte,Esgotado,322.0,15,0.0,Lenço De Papel Elite Softy's Folha Dupla Máxima Suavidade 150 Folhas,0,0,0,0,0
Drogaria São Paulo,Disponível,322.0,12,7896014669028.0,"Metrexato 2,5mg Blausiegel 24 Comprimidos","42,41","28,90",-31.9%,"28,90",-31.9%
FarmaPonte,Esgotado,322.0,13,0.0,Preservativo Masculino Jontex Intense Lubrificado Especial Flavorizado Menta 4 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,322.0,14,0.0,Kit Dr. Jones The Razor6 Aparelho de Barbear Recarregável + Carga Para Barbear,0,0,0,0,0
FarmaPonte,Esgotado,322.0,12,0.0,Protetor Labial Lip Ice Cube Chocolate Com Menta Com Fps 15,0,0,0,0,0
FarmaPonte,Esgotado,322.0,12,0.0,Gel Lubrificante K-MED 50g,0,0,0,0,0
FarmaPonte,Esgotado,322.0,14,0.0,Fio Dental Infantil Flosser GUM Trolls Sabor Uva 20 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,322.0,15,7895296444859.0,Topiramato 50mg Genérico Nova Química 60 Comprimidos Revestidos,"187,51","64,99",-65.3%,"64,99",-65.3%
FarmaPonte,Esgotado,322.0,13,0.0,Suplemento Alimentar Puravit ADZ Sem Sabor 10ml Suspensão Gotas,0,0,0,0,0
FarmaPonte,Esgotado,321.0,14,0.0,Pradaxa 110mg Boehringer 10 Comprimidos,0,0,0,0,0
FarmaPonte,Esgotado,321.0,12,0.0,Manteiga Ghee com Especiarias Natural Dom Afonso 190g,0,0,0,0,0
FarmaPonte,Esgotado,321.0,15,0.0,Água Termal Capilar Essence Care - Vizcaya 250ml,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,13,7893736003291.0,Combiron Fólico Aché 45 Comprimidos,"18,18","18,18",-,"18,18",-
Drogaria São Paulo,Disponível,321.0,12,7891317457211.0,Flodin Duo 150mg Zodiac 10 comprimidos,"60,16","52,46",-12.8%,"52,46",-12.8%
Drogaria São Paulo,Disponível,321.0,13,7899095258747.0,"Travoprosta 0,04mg/mL Genérico Geolab 1 Frasco com 2,5mL de Solução","115,33","36,74",-68.1%,"36,74",-68.1%
FarmaPonte,Esgotado,321.0,13,0.0,Hastes Flexíveis Ever Care Pote Com 150 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,13,7899547524796.0,Sildenafila 50mg Genérico Prati-Donaduzzi 8 Comprimidos,"25,81","12,96",-49.8%,"12,96",-49.8%
FarmaPonte,Esgotado,321.0,15,0.0,Creme Facial Anti-Idade Nivea Noturno 100g,0,0,0,0,0
FarmaPonte,Esgotado,321.0,14,0.0,Chocolate Bis Xtra ao Leite Lacta 45g,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,13,7891058002657.0,Hidroclorotiazida 25mg Genérico Medley 30 Comprimidos,"5,92","3,99",-32.6%,"3,99",-32.6%
FarmaPonte,Esgotado,321.0,13,0.0,Gelatines amoras com 80g - Docile,0,0,0,0,0
FarmaPonte,Esgotado,321.0,14,0.0,Absorvente Interno OB Médio ProComfort 16 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,321.0,13,0.0,Escova Para Cabelo Ricca Flex Raquete Pink 1 Unidade,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,15,7896112119210.0,Carbamazepina 200mg Genérico Teuto 30 Comprimidos,"24,58","9,83",-60.0%,"9,83",-60.0%
Drogaria São Paulo,Disponível,321.0,13,7899095250901.0,Itraconazol 100mg Genérico Geolab 15 Cápsulas,"169,86","57,99",-65.9%,"57,99",-65.9%
Drogaria São Paulo,Disponível,321.0,14,7896112408727.0,Maxsulid 400mg Cosmed 10 Comprimidos,"41,18","38,79",-5.8%,"38,79",-5.8%
FarmaPonte,Esgotado,321.0,14,0.0,Adoçante em Pó Zero-Cal Stévia 50 Sachês,0,0,0,0,0
FarmaPonte,Esgotado,321.0,15,0.0,Lápis de Contorno Labial Vermelho Mariana Saad By Océane - Lip Liner True Red 2g,0,0,0,0,0
FarmaPonte,Esgotado,321.0,14,0.0,Pó Descolorante Amend Colágeno E Proteína Da Seda - 300g,0,0,0,0,0
FarmaPonte,Esgotado,321.0,12,0.0,Absorvente Intimus® Noturno Cobertura Seca Com Abas 30 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,13,7896676422320.0,Neural 50mg Cristalia 30 Comprimidos,"136,18","127,70",-6.2%,"127,70",-6.2%
FarmaPonte,Esgotado,321.0,13,0.0,Tônico Adstringente Facial Nivea Controle Do Brilho 200ml,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,12,7897705203231.0,Insulina Humulin N NPH 1000UI Eli Lilly 10ml 1 Frasco Ampola,"67,36","35,59",-47.2%,"35,59",-47.2%
Drogaria São Paulo,Disponível,321.0,14,7896004715568.0,Furoato de Mometasona 1mg/g Genérico Germed 20g Pomada,"39,92","22,17",-44.5%,"22,17",-44.5%
FarmaPonte,Esgotado,321.0,12,0.0,Delineador Líquido Colorido Have Fun Branco Vizzela 4ml,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,13,7893454100685.0,Tandene 125mg + 50mg + 300mg + 30mg Delta 15 Comprimidos,"30,98","27,29",-11.9%,"27,29",-11.9%
FarmaPonte,Esgotado,321.0,13,0.0,Dicoxibe 200mg Pfizer-Whitehall 10 Comprimidos,0,0,0,0,0
FarmaPonte,Esgotado,321.0,13,0.0,Máscara Capilar Lola Dream Cream 200g,0,0,0,0,0
Drogaria São Paulo,Disponível,321.0,14,7896004710501.0,Amoxicilina 875mg Genérico Germed 14 Comprimidos Revestidos,"73,86","32,86",-55.5%,"32,86",-55.5%
FarmaPonte,Esgotado,321.0,14,0.0,Gelatina Lowçucar Plus Com Stevia Sabor Uva 10G,0,0,0,0,0
FarmaPonte,Esgotado,320.0,13,0.0,Grampo Para Cabelo Loiro Número 5 Corpus,0,0,0,0,0
FarmaPonte,Esgotado,320.0,12,0.0,Óleo Essencial de Alecrim Cineol orgânico - 5mL,0,0,0,0,0
Drogaria São Paulo,Disponível,320.0,13,7891721201530.0,Glifage Xr 850mg Merck 30 Comprimidos,"42,48","31,27",-26.4%,"31,27",-26.4%
Drogaria São Paulo,Disponível,320.0,13,7896637032506.0,Eniagor 50mg/ml Apsen 50ml Solução Capilar,"87,02","46,32",-46.8%,"46,32",-46.8%
Drogaria São Paulo,Disponível,320.0,14,7891106005616.0,Aspirina Prevent 300mg Bayer 30 Comprimidos,"71,61","62,89",-12.2%,"62,89",-12.2%
FarmaPonte,Esgotado,320.0,15,0.0,Condicionador Pantene Hidro-Cauterização 400ml,0,0,0,0,0
Drogaria São Paulo,Disponível,320.0,13,7895296422024.0,Lansoprazol 30mg Genérico Nova Química 28 Cápsulas,"127,79","32,96",-74.2%,"32,96",-74.2%
FarmaPonte,Esgotado,320.0,13,0.0,Tônico Facial de Limpeza Bruna Tavares BT Cherry Blossom 150 ml,0,0,0,0,0
Drogaria São Paulo,Disponível,320.0,14,7891058003029.0,Insulina Lantus Solostar 100UI/ml Sanofi 3ml 1 Caneta Descartável,"125,06","83,59",-33.2%,"83,59",-33.2%
Drogaria São Paulo,Disponível,320.0,13,7898581710547.0,Noripurum 100mg Blanver 30 Comprimidos Mastigável,"75,63","71,59",-5.3%,"71,59",-5.3%
Drogaria São Paulo,Disponível,320.0,12,7896676439236.0,Terocoxi 90mg Cristália 14 Comprimidos Revestidos,"108,21","98,99",-8.5%,"98,99",-8.5%
FarmaPonte,Esgotado,320.0,13,0.0,Biscoito integral com cacau e cereais 160g - Nesfit,0,0,0,0,0
FarmaPonte,Esgotado,320.0,12,0.0,Kit Composto Lácteo Ninho Fases 1+ 800g 2 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,320.0,14,0.0,Fralda Babysec Ultrasec Galinha Pintadinha XG 20 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,320.0,14,0.0,Farelo de Aveia Vitalin 200g,0,0,0,0,0
FarmaPonte,Esgotado,320.0,15,0.0,Desin Apple Cider 30sch 45g,0,0,0,0,0
Drogaria São Paulo,Disponível,320.0,12,7896862910556.0,Dolamin 250mg Farmoquímica 12 comprimidos,"13,34","10,99",-17.6%,"10,99",-17.6%
FarmaPonte,Esgotado,320.0,12,0.0,"Vizzela Ecobrilho Crystals Pedras Dos Signos - Brilho Para Os Olhos 1,5g - Capricórnio",0,0,0,0,0
FarmaPonte,Esgotado,320.0,14,0.0,Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 080,0,0,0,0,0
FarmaPonte,Esgotado,320.0,14,0.0,Barra De Proteína YoPRO Morango com Chocolate Branco Nutrata 55g,0,0,0,0,0
FarmaPonte,Esgotado,320.0,14,0.0,Benzetacil 1200UI Supera 4ml 1 Frasco,0,0,0,0,0
FarmaPonte,Esgotado,320.0,13,0.0,Doce de Leite cremoso com soro Pote de 360g - Oliveira,0,0,0,0,0
FarmaPonte,Esgotado,320.0,14,0.0,Esponja Ricca Makeup Perfect M Individual 1 Unidade,0,0,0,0,0
FarmaPonte,Esgotado,320.0,12,0.0,Preservativo Camisinha Olla Efeito Retardante 6 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,320.0,13,0.0,Chocolate Trento Massimo Branco Com Cookies 30g,0,0,0,0,0
FarmaPonte,Esgotado,319.0,13,0.0,Preservativo Prudence Extra Grande Ultra Sensível 8 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,319.0,13,7891058001681.0,Cloridrato De Amiodarona 200mg Genérico Medley 30 Comprimidos,"36,12","22,59",-37.5%,"22,59",-37.5%
Drogaria São Paulo,Disponível,319.0,15,7896422519922.0,"Cloridrato Venlafaxina 37,5mg Genérico Medley 30 Cápsulas","55,03","25,24",-54.1%,"25,24",-54.1%
Drogaria São Paulo,Disponível,319.0,14,7896004785660.0,Ansitec 5mg Libbs 60 Comprimidos,"130,64","116,31",-11.0%,"116,31",-11.0%
Drogaria São Paulo,Disponível,319.0,14,7898940658794.0,"Cloridrato De Tramadol 37,5mg + Paracetamol 325mg Genérico Zydus 30 Comprimidos","71,36","54,27",-23.9%,"54,27",-23.9%
Drogaria São Paulo,Disponível,319.0,14,7894916503761.0,Aglucose 100mg Brace Pharma 30 comprimidos,"67,34","61,61",-8.5%,"61,61",-8.5%
Drogaria São Paulo,Disponível,319.0,13,7896137607730.0,Manitol 200mg/ml Jp Farma 250ml Solução Injetável,"19,99","19,99",-,"19,99",-
FarmaPonte,Esgotado,319.0,14,0.0,Escova de Cabelo Ventilada Preta - Soft Brush Océane,0,0,0,0,0
Drogaria São Paulo,Disponível,319.0,15,7892953001899.0,Lyrica 75mg Lyrica 14 Cápsulas,"47,05","47,05",-,"47,05",-
Drogaria São Paulo,Disponível,319.0,12,5060632500854.0,Colpotrofine 10mg Theramex 20 Cápsulas,"102,54","82,99",-19.1%,"82,99",-19.1%
FarmaPonte,Esgotado,319.0,13,0.0,Adoçante Finn Stevia e Taumatina 50 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,319.0,13,7896004722337.0,Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg Genérico EMS 24 Comprimidos,"14,61","12,59",-13.8%,"12,59",-13.8%
Drogaria São Paulo,Disponível,319.0,13,7897411650817.0,Benicar ODT 40mg Daiichi Sankyo 30 Comprimidos,"88,79","83,99",-5.4%,"83,99",-5.4%
FarmaPonte,Esgotado,319.0,14,0.0,Protetor Solar Facial Nivea Toque Seco FPS30 Antissinais 40ml,0,0,0,0,0
Drogaria São Paulo,Disponível,319.0,14,7896714290355.0,Montelucaste de Sódio 10mg Genérico Neo Química 30 Comprimidos Revestidos,"68,98","43,04",-37.6%,"43,04",-37.6%
Drogaria São Paulo,Disponível,319.0,13,7896269900631.0,"Psorex 0,5mg/g GSK 1 Bisnaga 30g Pomada","51,33","48,29",-5.9%,"48,29",-5.9%
Drogaria São Paulo,Disponível,319.0,14,7893454714325.0,Benerva 300mg Cellera Farma 30 Comprimidos,"35,20","30,48",-13.4%,"30,48",-13.4%
FarmaPonte,Esgotado,319.0,13,0.0,Desinchá Laranja com Canela 10sch 15g,0,0,0,0,0
FarmaPonte,Esgotado,319.0,13,0.0,Tônico de Crescimento Lola Rapunzel 230ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,12,0.0,Kit Shampoo Eudora Siàge Nutri Rosé 250ml + Condicionador Eudora Siàge Nutri Rosé 200ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,13,0.0,Fralda Ever Baby Pants Roupinha XG 24 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,319.0,14,0.0,Doce de Leite em Sachê 60g - Oliveira,0,0,0,0,0
FarmaPonte,Esgotado,319.0,15,0.0,Loção Pós Barba Nivea Men Deep Black Comfort 100ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,13,0.0,Sabonete Líquido Monange Frutas Vermelhas 240ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,13,0.0,Condicionador Pantene Pró-V Miracles Queratina Preenche & Blinda 150ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,14,0.0,Loção Hidratante Corporal Nivea Firmador Q10 + Vitamina C Todos Os Tipos De Pele 400ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,12,0.0,Creme para Pernas Goicoechea Calmante com Arnica e Camomila 350g,0,0,0,0,0
Drogaria São Paulo,Disponível,319.0,14,7891721029424.0,"Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg Genérico Merck 21 Comprimidos","21,90","15,59",-28.8%,"15,59",-28.8%
FarmaPonte,Esgotado,319.0,13,0.0,Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 040,0,0,0,0,0
FarmaPonte,Esgotado,319.0,14,0.0,Barra de Cereais Nutry Frutas Vermelhas 22g,0,0,0,0,0
FarmaPonte,Esgotado,319.0,13,0.0,"Protetor Labial Vult Morango 3,5g",0,0,0,0,0
Drogaria São Paulo,Disponível,319.0,14,7898581710448.0,"Frontal 0,5mg Pfizer 30 Comprimidos","19,41","18,59",-4.2%,"18,59",-4.2%
Drogaria São Paulo,Disponível,319.0,12,7896658001666.0,Tandrilax 30mg + 125mg + 50mg + 300mg Aché 30 Comprimidos,"37,16","32,49",-12.6%,"32,49",-12.6%
FarmaPonte,Esgotado,319.0,15,0.0,Bruma Hidratante - Catharine Hill - 150ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,13,0.0,"Bruna Tavares The Magician Purple - Pó Facial 5,3g - Purple-Powder",0,0,0,0,0
FarmaPonte,Esgotado,319.0,12,0.0,Bruma Revigorante Facial - Vitamin C Jelly Face Mist 100ml,0,0,0,0,0
FarmaPonte,Esgotado,319.0,12,0.0,Leave-in Frizz Killer Cadiveu Essentials Bye Bye Frizz 120 ml,0,0,0,0,0
Drogaria São Paulo,Disponível,319.0,12,7897316802250.0,Colírio Pilocarpina 20mg/ml Allergan 10ml,"63,99","63,99",-,"63,99",-
FarmaPonte,Esgotado,318.0,13,0.0,Bananinha Com Chocolate Ever Nutri Sem Adição De Açúcar 25g,0,0,0,0,0
Drogaria São Paulo,Disponível,318.0,12,7898687730500.0,Ibuprofeno 600mg Genérico Althaia 10 Cápsulas,"29,46","15,04",-48.9%,"15,04",-48.9%
FarmaPonte,Esgotado,318.0,15,0.0,Caixa de Bombom 250g Garoto Sortidos Nestle Brasil,0,0,0,0,0
FarmaPonte,Esgotado,318.0,14,0.0,Gel De Limpeza Facial Antimarcas L’Oréal Paris Glycolic-Bright 150g,0,0,0,0,0
FarmaPonte,Esgotado,318.0,14,0.0,Chocolate Talento Garoto Ao Leite Com Avelãs 85g,0,0,0,0,0
FarmaPonte,Esgotado,318.0,14,0.0,Cereal Infantil Mucilon Milho 180g,0,0,0,0,0
FarmaPonte,Esgotado,318.0,14,0.0,Chocolate Nestlé Classic ao Leite 90g,0,0,0,0,0
Drogaria São Paulo,Disponível,318.0,13,7899420506369.0,Atip 25mg Supera 30 Comprimidos,"54,13","46,59",-13.9%,"46,59",-13.9%
Drogaria São Paulo,Disponível,318.0,12,7898216360598.0,Artritec 15mg Pharlab 10 Comprimidos,"32,32","30,19",-6.6%,"30,19",-6.6%
FarmaPonte,Esgotado,318.0,13,0.0,Minoxidil + D-Pantenol + Auxina Tricógena + Queratina 120ml,0,0,0,0,0
FarmaPonte,Esgotado,318.0,12,0.0,Espuma De Barbear Dr. Jones Precision Form 160ml,0,0,0,0,0
Drogaria São Paulo,Disponível,318.0,12,7896622304847.0,Dramavit B6 25mg/ml + 5mg/ml Neo Química 20ml Gotas,"14,59","14,59",-,"14,59",-
FarmaPonte,Esgotado,318.0,14,0.0,Geleia Capilar Seda Boom Volume Maximo 500g,0,0,0,0,0
Drogaria São Paulo,Disponível,318.0,14,7891317010829.0,Oxalato de Escitalopram 20mg Genérico Eurofarma 60 Comprimidos,"182,16","90,99",-50.0%,"90,99",-50.0%
Drogaria São Paulo,Disponível,318.0,13,7898148291267.0,Metformina 500mg Genérico Prati Donaduzzi 30 Comprimidos Revestidos,"7,91","6,99",-11.6%,"6,99",-11.6%
FarmaPonte,Esgotado,318.0,15,0.0,Lavitan Mais Hair Cabelos e Unhas 60 Cápsulas,0,0,0,0,0
Drogaria São Paulo,Disponível,318.0,12,7896004749624.0,Tadalafila 5mg Genérico EMS 30 Comprimidos Revestidos,"111,41","10,99",-90.1%,"10,99",-90.1%
FarmaPonte,Esgotado,318.0,12,0.0,Azelan Creme Dermatológico 200mg/g LEO Pharma 1 Bisnaga com 30g,0,0,0,0,0
FarmaPonte,Esgotado,318.0,13,0.0,Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 090,0,0,0,0,0
Drogaria São Paulo,Disponível,318.0,13,7896658033872.0,Piotaz 30mg Brace Pharma 30 Comprimidos,"75,73","65,69",-13.3%,"65,69",-13.3%
Drogaria São Paulo,Disponível,318.0,13,7899095239630.0,Diclofenaco Potássico 50mg Genérico Geolab 20 Comprimidos,"14,40","6,92",-51.9%,"6,92",-51.9%
Drogaria São Paulo,Disponível,318.0,13,7897595902146.0,Urbanil 10mg Sanofi Aventis 20 Comprimidos,"106,53","98,59",-7.5%,"98,59",-7.5%
Drogaria São Paulo,Disponível,318.0,13,7896676442380.0,"Diva 20 3mg + 0,02mg Exeltis 28 Comprimidos Revestidos","72,32","66,32",-8.3%,"66,32",-8.3%
FarmaPonte,Esgotado,318.0,12,0.0,Óleo Corporal Musquée Rosa Mosqueta 140ml,0,0,0,0,0
Drogaria São Paulo,Disponível,318.0,14,7898687732627.0,Trazodona 50mg Genérico Althaia 60 Comprimidos,"65,02","55,03",-15.4%,"55,03",-15.4%
Drogaria São Paulo,Disponível,318.0,14,7896006299820.0,Trometamol Cetorolaco 10mg Genérico União Química 10 Comprimidos Sublinguais,"32,85","17,71",-46.1%,"17,71",-46.1%
FarmaPonte,Esgotado,318.0,13,0.0,Blend De Óleos Natutrat S.O.S Bomba De Vitaminas  60ml,0,0,0,0,0
FarmaPonte,Esgotado,318.0,12,0.0,Pantogar 60mg + 20mg + 60mg + 100mg + 20mg + 20mg Biolab 30 Cápsulas,0,0,0,0,0
FarmaPonte,Esgotado,318.0,13,0.0,Composto Lácteo com Fibras Ninho Instantâneo Forti+ Lata 380g,0,0,0,0,0
FarmaPonte,Esgotado,318.0,12,0.0,Preservativo Blowtex Sabor Menta 9 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,318.0,13,0.0,Advantan 1mg/g Leo Pharma 20g Loção,0,0,0,0,0
FarmaPonte,Esgotado,317.0,12,0.0,Adoçante em Pó Zero-Cal Eritritol 250g,0,0,0,0,0
Drogaria São Paulo,Disponível,317.0,13,7898216366583.0,Meloxicam 15mg Genérico Pharlab 10 Comprimidos,"21,26","17,59",-17.3%,"17,59",-17.3%
FarmaPonte,Esgotado,317.0,14,0.0,Complemento Alimentar Sustagen Kids Baunilha 380g,0,0,0,0,0
Drogaria São Paulo,Disponível,317.0,13,7897595620620.0,Rosuvastatina Cálcica 10mg Genérico Sandoz 60 Comprimidos,"74,38","59,59",-19.9%,"59,59",-19.9%
FarmaPonte,Esgotado,317.0,12,0.0,Condicionador Eudora Siage Cica Theraphy 200ml,0,0,0,0,0
FarmaPonte,Esgotado,317.0,12,0.0,Máscara de Tratamento Tresemmé Pró-Hidratação Ativa 400gr,0,0,0,0,0
FarmaPonte,Esgotado,317.0,13,0.0,Adoçante Linea Sucralose Gotas 75ml,0,0,0,0,0
FarmaPonte,Esgotado,317.0,14,0.0,Óleo Essencial Phyto Ritual 10ml,0,0,0,0,0
FarmaPonte,Esgotado,317.0,15,0.0,Biomarine Autobronzeador Sun Marine Acelerador de Bronzeado sem Sol 240ml,0,0,0,0,0
FarmaPonte,Esgotado,317.0,14,0.0,Fio Dental Oral-B Pro Saúde Fio Dental 25 m 2 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,317.0,13,0.0,Kit Pantene Hidro-Cauterização Shampoo 350ml + Condicionador 175ml,0,0,0,0,0
FarmaPonte,Esgotado,317.0,14,0.0,Protetor Solar Facial Bioderma Photoderm Cover Touch FPS 50+ Dourado 40 g,0,0,0,0,0
FarmaPonte,Esgotado,317.0,13,0.0,Máscara Capilar Siáge Nutri Eudora Óleos Poderosos 250g,0,0,0,0,0
FarmaPonte,Esgotado,317.0,15,0.0,Urocran Myralis 30 Cápsulas,0,0,0,0,0
